x, y, z, ry, ry, rz, w
0.450158,-0.000165654,0.450336,1,-0.00015429,-0.000214957,-0.000221496
0.450158,-0.000165654,0.450336,1,-0.00015429,-0.000214957,-0.000221496
0.450157,-0.00016709,0.450334,1,-0.00015765,-0.000216343,-0.000222182
0.450156,-0.00016187,0.450331,1,-0.000152337,-0.000220168,-0.000220499
0.450156,-0.000165518,0.450332,1,-0.000155495,-0.000217868,-0.000223225
0.450154,-0.000165041,0.450327,1,-0.000155147,-0.000222825,-0.000220155
0.450152,-0.000165091,0.450323,1,-0.000155729,-0.000227758,-0.000221217
0.450151,-0.000162247,0.450317,1,-0.000151833,-0.000232485,-0.000221432
0.450149,-0.000160995,0.450317,1,-0.000151989,-0.000233138,-0.000220726
0.450149,-0.000161006,0.450315,1,-0.000148455,-0.000236098,-0.000217369
0.450147,-0.000157536,0.450311,1,-0.000148059,-0.000238663,-0.000220551
0.450146,-0.000158918,0.450306,1,-0.000146987,-0.000244587,-0.000217856
0.450146,-0.000157849,0.450307,1,-0.000148056,-0.000242501,-0.000219077
0.450146,-0.000158281,0.450306,1,-0.00014797,-0.000243936,-0.000217492
0.450145,-0.000156176,0.450305,1,-0.000145156,-0.000245212,-0.000218484
0.450144,-0.000155268,0.450302,1,-0.000144086,-0.000246613,-0.000215614
0.450145,-0.000154199,0.450302,1,-0.000142009,-0.000245977,-0.000214993
0.450144,-0.000154007,0.450301,1,-0.000142718,-0.000247842,-0.000216257
0.450142,-0.000149206,0.4503,1,-0.000136389,-0.000249169,-0.000212705
0.450143,-0.0001506,0.450298,1,-0.000137464,-0.000251404,-0.00021367
0.450143,-0.000148113,0.450299,1,-0.000134538,-0.000247264,-0.000214711
0.450141,-0.00014582,0.450297,1,-0.000133373,-0.000251305,-0.000213067
0.450142,-0.000148003,0.450296,1,-0.000135918,-0.000252103,-0.000212459
0.450141,-0.000145391,0.450294,1,-0.000134038,-0.000253339,-0.00021216
0.450143,-0.000142624,0.450296,1,-0.000131897,-0.00025121,-0.000212645
0.45014,-0.000142731,0.450294,1,-0.000129313,-0.000252036,-0.000211667
0.450142,-0.000141301,0.450294,1,-0.000129313,-0.000252767,-0.000210074
0.450141,-0.000138634,0.450295,1,-0.000125589,-0.000251559,-0.000209977
0.450141,-0.000137894,0.450292,1,-0.0001271,-0.000254751,-0.00020793
0.45014,-0.000139532,0.45029,1,-0.000126637,-0.000256558,-0.000208195
0.450141,-0.000136043,0.450291,1,-0.000122842,-0.000253846,-0.000207756
0.450141,-0.000134979,0.450294,1,-0.000121363,-0.000251068,-0.000208334
0.450141,-0.000130864,0.45029,1,-0.000118413,-0.000253863,-0.000207066
0.45014,-0.000134825,0.450292,1,-0.000124047,-0.000252087,-0.000208243
0.45014,-0.000131466,0.450289,1,-0.00012061,-0.000253648,-0.000208275
0.45014,-0.000133388,0.45029,1,-0.000120491,-0.000253704,-0.000208612
0.450141,-0.000133197,0.450292,1,-0.000121163,-0.00025106,-0.000207019
0.450141,-0.000130854,0.450292,1,-0.000118759,-0.000251414,-0.000205993
0.450041,-0.000175638,0.450372,1,-0.000113588,-0.000282618,-0.00017231
0.44907,-0.000729846,0.451242,1,-0.000247032,-0.000629441,0.000128365
0.446438,-0.00214917,0.453783,0.999998,-0.00076659,-0.00148836,0.000550959
0.441916,-0.00451589,0.458297,0.999996,-0.0015872,-0.00204908,0.00100449
0.435982,-0.0073172,0.464207,0.999994,-0.00251076,-0.00225243,0.00125688
0.429372,-0.0101147,0.470648,0.999992,-0.00329488,-0.0020473,0.00136098
0.425612,-0.0114894,0.474109,0.999991,-0.0036542,-0.00175449,0.00120545
0.419004,-0.0135213,0.479691,0.999992,-0.00394381,-0.000756575,0.000713373
0.413608,-0.0148236,0.483468,0.999992,-0.00388498,0.000297467,7.25544e-05
0.40979,-0.0157198,0.48542,0.999992,-0.00374625,0.00138917,-0.000364441
0.407027,-0.0164137,0.486135,0.999991,-0.00361397,0.00222849,-0.000546653
0.405024,-0.0170643,0.486088,0.999989,-0.00362989,0.00276052,-0.000553499
0.403824,-0.01773,0.486102,0.999987,-0.00393999,0.00314581,-0.000507432
0.403155,-0.0184405,0.486216,0.999984,-0.00439131,0.00342347,-0.000352799
0.402925,-0.0191697,0.486363,0.999981,-0.00501131,0.0035508,-0.000133491
0.402882,-0.0199326,0.486351,0.999978,-0.00567869,0.00352388,0.000126978
0.402836,-0.0207208,0.486338,0.999973,-0.00638171,0.0034954,0.00038985
0.402779,-0.0215234,0.486332,0.999969,-0.0071071,0.00345745,0.000605333
0.402756,-0.0219632,0.486318,0.999965,-0.00753065,0.00343921,0.000690168
0.402711,-0.0227867,0.486323,0.999959,-0.00829938,0.00344341,0.000811641
0.402671,-0.0234999,0.4863,0.999953,-0.00903766,0.0034182,0.000906003
0.40264,-0.0239674,0.486266,0.999948,-0.00955892,0.00338169,0.000948934
