x, y, z, ry, ry, rz, w
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0.157034,0.523494,0.0913581,0.999981,0.0061026,9.96358e-08,1.63265e-05
0.157034,0.523494,0.0913581,0.999981,0.0061026,9.96358e-08,1.63265e-05
0.157034,0.523494,0.0913581,0.999981,0.0061026,9.96358e-08,1.63265e-05
0.157034,0.523494,0.0913581,0.999981,0.0061026,9.96358e-08,1.63265e-05
0.157034,0.523494,0.0913581,0.999981,0.0061026,9.96358e-08,1.63265e-05
0.157034,0.523494,0.0913581,0.999981,0.0061026,9.96358e-08,1.63265e-05
0.157034,0.523494,0.0913581,0.999981,0.0061026,9.96358e-08,1.63265e-05
0.157034,0.523494,0.0913581,0.999981,0.0061026,9.96358e-08,1.63265e-05
0.157034,0.523494,0.0913581,0.999981,0.0061026,9.96358e-08,1.63265e-05
0.157034,0.523494,0.0913581,0.999981,0.0061026,9.96358e-08,1.63265e-05
0.157034,0.523494,0.0913581,0.999981,0.0061026,9.96358e-08,1.63265e-05
0.157034,0.523494,0.0913581,0.999981,0.0061026,9.96358e-08,1.63265e-05
0.157034,0.523494,0.0913581,0.999981,0.0061026,9.96358e-08,1.63265e-05
0.157034,0.523494,0.0913581,0.999981,0.0061026,9.96358e-08,1.63265e-05
0.157034,0.523494,0.0913581,0.999981,0.0061026,9.96358e-08,1.63265e-05
0.157034,0.523494,0.0913581,0.999981,0.0061026,9.96358e-08,1.63265e-05
0.157034,0.523494,0.0913581,0.999981,0.0061026,9.96358e-08,1.63265e-05
0.157034,0.523494,0.0913581,0.999981,0.0061026,9.96358e-08,1.63265e-05
0.157034,0.523494,0.0913581,0.999981,0.0061026,9.96358e-08,1.63265e-05
0.157034,0.523494,0.0913581,0.999981,0.0061026,9.96358e-08,1.63265e-05
0.157034,0.523494,0.0913581,0.999981,0.0061026,9.96358e-08,1.63265e-05
0.157034,0.523494,0.0913581,0.999981,0.0061026,9.96358e-08,1.63265e-05
0.157034,0.523494,0.0913581,0.999981,0.0061026,9.96358e-08,1.63265e-05
0.157034,0.523494,0.0913581,0.999981,0.0061026,9.96358e-08,1.63265e-05
0.157034,0.523494,0.0913581,0.999981,0.0061026,9.96358e-08,1.63265e-05
0.157034,0.523494,0.0913581,0.999981,0.0061026,9.96358e-08,1.63265e-05
0.157034,0.523494,0.0913581,0.999981,0.0061026,9.96358e-08,1.63265e-05
0.157034,0.523494,0.0913581,0.999981,0.0061026,9.96358e-08,1.63265e-05
0.157034,0.523494,0.0913581,0.999981,0.0061026,9.96358e-08,1.63265e-05
0.157034,0.523494,0.0913581,0.999981,0.0061026,9.96358e-08,1.63265e-05
0.157034,0.523494,0.0913581,0.999981,0.0061026,9.96358e-08,1.63265e-05
0.157034,0.523494,0.0913581,0.999981,0.0061026,9.96358e-08,1.63265e-05
0.157034,0.523494,0.0913581,0.999981,0.0061026,9.96358e-08,1.63265e-05
0.157034,0.523494,0.0913581,0.999981,0.0061026,9.96358e-08,1.63265e-05
0.157034,0.523494,0.0913581,0.999981,0.0061026,9.96358e-08,1.63265e-05
0.157034,0.523494,0.0913581,0.999981,0.0061026,9.96358e-08,1.63265e-05
0.157034,0.523494,0.0913581,0.999981,0.0061026,9.96358e-08,1.63265e-05
0.157034,0.523494,0.0913581,0.999981,0.0061026,9.96358e-08,1.63265e-05
0.157034,0.523494,0.0913581,0.999981,0.0061026,9.96358e-08,1.63265e-05
0.157034,0.523494,0.0913581,0.999981,0.0061026,9.96358e-08,1.63265e-05
0.157034,0.523494,0.0913581,0.999981,0.0061026,9.96358e-08,1.63265e-05
0.157034,0.523494,0.0913581,0.999981,0.0061026,9.96358e-08,1.63265e-05
0.157034,0.523494,0.0913581,0.999981,0.0061026,9.96358e-08,1.63265e-05
0.157034,0.523494,0.0913581,0.999981,0.0061026,9.96358e-08,1.63265e-05
0.157034,0.523494,0.0913581,0.999981,0.0061026,9.96358e-08,1.63265e-05
0.157034,0.523494,0.0913581,0.999981,0.0061026,9.96358e-08,1.63265e-05
0.157034,0.523494,0.0913581,0.999981,0.0061026,9.96358e-08,1.63265e-05
0.157034,0.523494,0.0913581,0.999981,0.0061026,9.96358e-08,1.63265e-05
0.157034,0.523494,0.0913581,0.999981,0.0061026,9.96358e-08,1.63265e-05
