x, y, z, rx, ry, rz, w
0.363722,0.305358,0.372653,0.824157,0.566316,0.000999899,0.00712252
0.352179,0.308347,0.381633,0.829347,0.55751,-0.0234232,-0.0286079
0.340916,0.308771,0.389043,0.829651,0.556502,-0.0227591,-0.0382912
0.33376,0.302626,0.399212,0.826303,0.557539,-0.0322225,-0.0730375
0.333863,0.295821,0.406153,0.822461,0.554056,-0.0536995,-0.117031
0.33054,0.286533,0.420285,0.815294,0.567683,-0.0350939,-0.108625
0.330707,0.275986,0.438045,0.813031,0.566847,-0.0426723,-0.125872
0.333666,0.267019,0.444066,0.810761,0.555935,-0.0731582,-0.168081
0.333506,0.259567,0.446319,0.805557,0.562206,-0.0600416,-0.177191
0.332026,0.247536,0.458378,0.804607,0.561014,-0.0493461,-0.188242
0.334332,0.237308,0.468419,0.805606,0.552219,-0.0560078,-0.207164
0.339023,0.215726,0.481757,0.802296,0.544197,-0.0641778,-0.236753
0.338965,0.199994,0.487448,0.805755,0.537723,-0.0552413,-0.241996
0.341266,0.180985,0.491076,0.79903,0.513564,-0.0875378,-0.300236
0.345449,0.156467,0.498644,0.793295,0.498041,-0.11501,-0.330774
0.349928,0.141675,0.500386,0.800354,0.488185,-0.107017,-0.331144
0.351603,0.132966,0.503208,0.802202,0.478863,-0.108112,-0.339814
0.354907,0.107744,0.508222,0.802458,0.468653,-0.113225,-0.351576
0.357053,0.0974355,0.509833,0.812086,0.462189,-0.10028,-0.341821
0.360327,0.0792427,0.51112,0.813611,0.464615,-0.09723,-0.335731
0.363229,0.0651296,0.510921,0.820507,0.462614,-0.0839532,-0.325128
0.367501,0.0472632,0.507036,0.828108,0.458653,-0.0797756,-0.312266
0.373445,0.0326484,0.504813,0.838613,0.461454,-0.0596415,-0.283252
0.375573,0.0257335,0.500366,0.838726,0.454628,-0.0651092,-0.292598
0.378544,0.0101949,0.499033,0.841892,0.451161,-0.0713363,-0.287372
0.380617,-0.00734742,0.49436,0.843624,0.447883,-0.0752089,-0.286432
0.385181,-0.023336,0.488563,0.842179,0.429135,-0.0959229,-0.312052
0.39077,-0.0390746,0.482266,0.843924,0.42409,-0.094729,-0.314588
0.395867,-0.0572201,0.477909,0.850505,0.428315,-0.0895986,-0.29182
0.398375,-0.0703585,0.471963,0.856968,0.426584,-0.0907441,-0.274586
0.403385,-0.0781318,0.466957,0.868782,0.414869,-0.0736003,-0.260163
0.412507,-0.103482,0.454713,0.870891,0.412761,-0.0735691,-0.256446
0.424943,-0.131563,0.443369,0.868287,0.432624,-0.070837,-0.232154
0.428165,-0.137705,0.4401,0.865394,0.430558,-0.0912389,-0.239558
0.435003,-0.149241,0.430287,0.865896,0.426265,-0.0989945,-0.242327
0.442089,-0.162159,0.419253,0.86605,0.428373,-0.108483,-0.233848
0.445289,-0.169673,0.411089,0.866559,0.445561,-0.0977642,-0.202468
0.449183,-0.175887,0.400422,0.867365,0.476867,-0.0630047,-0.127694
0.459689,-0.182737,0.388264,0.868861,0.470432,-0.0761969,-0.134047
0.463387,-0.189867,0.379732,0.870789,0.46184,-0.0918446,-0.141404
0.466337,-0.201014,0.371704,0.875584,0.456604,-0.0897656,-0.129647
0.473713,-0.210637,0.365065,0.88111,0.454365,-0.0787653,-0.104852
0.480427,-0.224881,0.358494,0.887136,0.453104,-0.0587514,-0.0650749
0.482518,-0.228533,0.355754,0.887136,0.453104,-0.0587515,-0.0650749
0.482518,-0.228533,0.355754,0.887136,0.453104,-0.0587515,-0.0650749
0.505556,-0.255595,0.353134,0.897605,0.43944,-0.0228673,-0.0259708
0.512865,-0.269136,0.349872,0.891916,0.451955,0.0063845,0.0135126
0.522865,-0.278924,0.350837,0.889669,0.454431,0.0175268,0.0409173
0.539444,-0.295992,0.351727,0.906579,0.420225,0.00736324,0.0383438
0.547859,-0.320493,0.34943,0.908641,0.414871,0.0108101,0.0462116
0.552428,-0.332942,0.34544,0.90415,0.421121,0.0215926,0.0685806
0.562869,-0.34632,0.341725,0.909777,0.409656,0.0108584,0.0661005
0.568398,-0.355053,0.339953,0.905282,0.412647,0.022752,0.0983323
0.57735,-0.37563,0.339049,0.90009,0.417374,0.0313925,0.121045
0.585439,-0.395046,0.342046,0.907293,0.402516,0.0345709,0.116642
0.593461,-0.407454,0.345833,0.912761,0.391011,0.0284552,0.114752
0.597756,-0.424026,0.351578,0.917326,0.377965,0.027817,0.121992
0.602185,-0.436993,0.357337,0.917944,0.374458,0.0317792,0.127084
0.603469,-0.446142,0.365002,0.92139,0.366186,0.0350067,0.125391
0.607399,-0.461634,0.377406,0.923527,0.357749,0.0452068,0.130652
0.605026,-0.467612,0.394543,0.924509,0.348728,0.0557281,0.143406
0.601918,-0.478516,0.408175,0.93129,0.339479,0.0483955,0.122928
0.597942,-0.482724,0.420857,0.929797,0.342693,0.0526756,0.123551
0.590847,-0.480612,0.440286,0.937399,0.330655,0.0417898,0.101015
0.586682,-0.485247,0.448764,0.938515,0.330757,0.0433029,0.0889578
0.584771,-0.489722,0.459442,0.94616,0.316627,0.0390425,0.0548202
0.582308,-0.491348,0.467622,0.948168,0.312097,0.039549,0.0448205
0.57948,-0.494503,0.48036,0.947924,0.311378,0.0454215,0.0491899
0.575306,-0.497425,0.496006,0.944992,0.312324,0.0637811,0.0733157
0.572826,-0.496189,0.509516,0.947685,0.300011,0.0815703,0.0723449
0.571176,-0.495287,0.521915,0.95505,0.280302,0.0796405,0.0544829
0.566217,-0.492475,0.540198,0.953903,0.281373,0.0841939,0.0617168
0.560259,-0.486654,0.557888,0.948641,0.288089,0.0964064,0.088266
0.555346,-0.481936,0.56741,0.948871,0.286353,0.0973875,0.0903369
0.54897,-0.474089,0.579561,0.952209,0.280865,0.0939601,0.0747312
0.541043,-0.464426,0.587526,0.953426,0.27668,0.101615,0.064048
0.535049,-0.455671,0.596218,0.953338,0.276436,0.107708,0.0559384
0.52844,-0.443776,0.604604,0.951692,0.276007,0.122285,0.0561127
0.525077,-0.435865,0.609094,0.951077,0.277567,0.127728,0.0457682
0.521635,-0.432541,0.613489,0.950567,0.279423,0.127817,0.0448222
0.51685,-0.424057,0.617352,0.950675,0.280472,0.126103,0.0406216
0.511832,-0.416039,0.621173,0.950961,0.280532,0.12527,0.0358196
0.508924,-0.413413,0.622069,0.948207,0.286308,0.128992,0.0478763
0.508639,-0.410525,0.622937,0.945874,0.293088,0.127616,0.0560021
0.507916,-0.405276,0.624038,0.950019,0.284825,0.118439,0.0480669
0.507896,-0.394597,0.624652,0.953703,0.275105,0.112145,0.0468043
0.50664,-0.387521,0.62556,0.95523,0.269739,0.111703,0.0479473
0.507706,-0.384035,0.625822,0.954992,0.271541,0.110649,0.0448678
0.507867,-0.375269,0.629745,0.954228,0.274426,0.110911,0.0428666
0.506448,-0.356275,0.635567,0.954652,0.273233,0.112824,0.0354173
0.504713,-0.348714,0.639135,0.95522,0.27174,0.112464,0.0326116
0.500095,-0.340068,0.64193,0.954444,0.274488,0.113009,0.0303572
0.491427,-0.321928,0.645803,0.955571,0.270766,0.112929,0.0285807
0.487326,-0.313176,0.646154,0.956569,0.267777,0.113031,0.0222729
0.479845,-0.305419,0.641686,0.957266,0.264164,0.116571,0.0164449
0.471668,-0.296255,0.639281,0.958906,0.259621,0.113594,0.0138966
0.466201,-0.286432,0.63634,0.960268,0.255841,0.110332,0.0160399
0.462503,-0.276456,0.630682,0.961721,0.252015,0.106292,0.0168152
0.454349,-0.254242,0.618444,0.964915,0.242312,0.100786,0.00812916
0.450703,-0.244782,0.612455,0.964966,0.243232,0.0965526,0.0188529
0.449803,-0.233881,0.605793,0.965454,0.242205,0.0912298,0.0301926
0.443516,-0.220422,0.599746,0.966279,0.242163,0.0842616,0.0236907
0.440156,-0.208632,0.595815,0.967308,0.237952,0.0833698,0.0272613
0.433554,-0.189429,0.58943,0.970098,0.228026,0.0796261,0.0239461
0.430103,-0.181106,0.588052,0.970192,0.228408,0.0772021,0.0244444
0.419842,-0.168927,0.5881,0.969921,0.228914,0.0715949,0.0415468
0.411254,-0.152589,0.585055,0.969821,0.226672,0.0735589,0.0515326
0.401387,-0.132409,0.582713,0.970011,0.223418,0.0757482,0.0585202
0.394097,-0.122371,0.58231,0.971894,0.217554,0.0744371,0.0505156
0.38302,-0.0982632,0.581947,0.971517,0.219014,0.074867,0.0508213
0.371066,-0.0850348,0.58273,0.96742,0.230413,0.0791416,0.0688895
0.362032,-0.0694072,0.583009,0.959805,0.238688,0.099376,0.109206
0.355187,-0.0561831,0.58262,0.956968,0.24273,0.106792,0.117858
0.348017,-0.0434048,0.58173,0.957627,0.242844,0.106602,0.112311
0.343909,-0.0307853,0.578585,0.956807,0.247288,0.105841,0.110304
0.340347,-0.0214786,0.576288,0.955437,0.257581,0.10044,0.103464
0.339408,-0.0160096,0.575443,0.951791,0.270323,0.0991662,0.105763
0.333528,-0.00429674,0.570061,0.947621,0.280189,0.103273,0.113329
0.330437,0.00759403,0.56395,0.944516,0.284813,0.107521,0.123327
0.325804,0.0199693,0.558537,0.934419,0.296963,0.118988,0.156577
0.320972,0.0288979,0.55276,0.931384,0.298906,0.126739,0.164667
0.313958,0.0407033,0.546336,0.929423,0.298588,0.131964,0.172058
0.31153,0.0477682,0.542745,0.924655,0.301357,0.139643,0.186271
0.306034,0.0581072,0.5369,0.921865,0.30257,0.151074,0.189188
0.305411,0.0656189,0.534211,0.903608,0.313738,0.170886,0.236344
