Fx, Fy, Fz, Mx, My, Mz
-4.10157,-1.2073,1.13967,1.15832,-2.46568,0.454828
-5.1481,-1.38619,1.26488,1.22884,-3.11304,0.777091
-3.84461,-1.82718,0.178544,1.10894,-2.01875,0.295301
-4.89626,-1.61678,0.646668,1.14949,-2.67096,0.712858
-4.79159,-2.44125,0.500475,1.61981,-2.41446,0.480401
-5.73867,-2.18489,0.529668,1.49864,-2.83182,0.964721
-4.64487,-2.75238,-0.0157513,1.61065,-2.10967,0.519681
-5.51267,-2.76023,0.420393,1.76565,-2.67964,0.919229
-4.54047,-2.33677,0.811955,1.61864,-2.22683,0.694608
-4.59402,-2.47219,1.15491,1.81247,-2.29365,0.777373
-3.98674,-2.63348,1.2484,1.93361,-1.91211,0.72531
-3.9932,-2.37551,1.33494,1.86337,-1.8977,0.907921
-2.76964,-2.57032,1.13678,1.94092,-1.20178,0.553403
-3.42605,-3.00728,1.07303,2.35365,-1.64228,0.89731
-3.18446,-2.14833,0.566335,1.82386,-1.51421,1.03504
-2.39242,-2.83857,0.588489,2.31763,-1.14925,0.672201
-2.00863,-2.81494,0.0468948,2.0999,-0.870887,0.57207
-2.92337,-3.06563,0.48975,2.31779,-1.39388,0.959419
-1.85878,-3.16452,0.902939,2.50266,-0.761902,0.547513
-1.59266,-3.37842,-0.32597,2.29795,-0.473799,0.501099
-1.80685,-3.96789,0.603126,3.12543,-0.682827,0.544034
-1.31624,-3.40539,-0.763013,2.33305,-0.383801,0.324488
-1.23525,-3.50987,0.392428,2.85981,-0.502166,0.214297
-1.18241,-2.88989,-0.865528,2.02918,-0.344666,0.24155
-0.972222,-1.91732,0.459158,1.89308,-0.345598,0.298374
-0.647132,-1.46555,-0.828711,1.20797,-0.0341574,0.247161
-0.618707,-1.15443,-0.139177,1.30643,-0.0956709,0.303881
-0.452427,-0.975477,-0.0268057,1.34124,-0.0182242,0.272595
0.090612,-0.665957,-0.536745,1.01637,0.368641,0.00550588
-0.442319,-0.703411,-0.305938,1.17457,-0.0687028,0.0258108
-0.855177,-0.672186,-0.335182,1.14828,-0.378638,0.0639698
-1.33928,-0.866824,-0.883002,1.12535,-0.623667,0.132829
-1.51231,-1.45284,-1.15352,1.44988,-0.682284,0.0407272
-1.82592,-1.3697,-1.74308,1.20377,-0.811619,0.138104
-1.81701,-2.24644,-2.16746,1.65402,-0.687655,-0.0788582
-2.4366,-2.24912,-1.3078,1.91533,-1.28317,0.0974472
-2.26048,-2.4618,-2.45318,1.67298,-0.903199,-0.04097
-2.32269,-2.67683,-3.01127,1.63178,-0.763039,-0.0728975
-3.50304,-3.25733,-2.56558,2.21293,-1.60144,0.208837
-4.06487,-3.44503,-2.26982,2.48863,-2.02385,0.368927
-4.20351,-2.68281,-3.45401,1.6202,-1.90758,0.536961
-3.94629,-2.03459,-3.5275,1.19679,-1.77126,0.587766
-4.44489,-2.41491,-3.20536,1.47797,-2.19598,0.669208
-3.65326,-2.50632,-3.68594,1.23613,-1.70554,0.407214
-3.91514,-2.1192,-2.90842,1.12096,-2.14752,0.558488
-3.38173,-2.30767,-3.14104,0.958046,-1.94189,0.341159
-3.11333,-2.52488,-2.46321,0.854446,-1.96245,0.26108
-3.30663,-3.23269,-0.0691066,1.51266,-2.34646,0.308458
-3.4659,-3.83624,0.102462,1.68453,-2.41181,0.284871
-3.05293,-3.2175,0.0472962,1.29578,-2.1518,0.250263
-3.22285,-3.63199,-0.100281,1.51536,-2.21992,0.251837
-2.51953,-2.84911,0.650558,1.30046,-1.84465,0.170441
-2.56933,-2.4925,1.50044,1.34871,-1.96358,0.240653
-2.28668,-2.12248,1.60427,1.10167,-1.76374,0.211432
-1.83662,-1.49018,1.25679,0.532281,-1.43389,0.162883
-1.38632,-0.466742,2.13547,0.141529,-1.27034,0.164861
-0.887626,-0.0320219,1.41141,-0.43134,-0.915151,0.0726767
-1.05196,-0.271027,1.82582,-0.206443,-1.12503,0.18087
-0.753887,-0.29568,1.21884,-0.389165,-0.900816,0.141331
-0.781272,-0.743636,1.17494,-0.137288,-0.962405,0.185443
-0.632515,-0.868757,2.19076,0.295471,-0.993343,0.20451
-0.853886,-1.47924,2.44295,0.79276,-1.18242,0.231996
-0.970678,-1.07931,2.30809,0.527191,-1.26823,0.341058
-0.367897,-0.772825,1.42698,0.0629835,-0.811024,0.162106
-0.740072,-0.540126,0.893329,-0.276243,-1.01235,0.335464
-0.0908127,0.215136,0.51074,-0.878631,-0.5452,0.200381
-0.324343,-0.103386,0.825383,-0.526176,-0.762609,0.254678
-0.349853,0.248554,0.456962,-0.768706,-0.786299,0.336395
-0.868071,0.116298,2.58362,0.24477,-1.41587,0.534635
-0.445396,0.674769,1.47336,-0.279523,-1.13256,0.468391
0.0840761,1.09329,0.734258,-0.588796,-0.815878,0.330385
0.139897,0.974257,-1.13447,-1.09535,-0.611385,0.327449
0.572066,0.946662,-1.25393,-1.00149,-0.379568,0.149101
0.507506,0.323604,-0.607986,-0.293803,-0.562263,0.0833802
0.572326,0.103848,-0.375645,-0.0587336,-0.578927,0.0237162
0.695655,-0.146775,-0.879819,-0.134402,-0.422897,-0.0717889
0.796441,-0.494559,-1.4921,-0.175956,-0.272429,-0.168781
0.578005,-1.13301,-1.32786,0.278598,-0.438282,-0.186681
0.329007,-1.61106,-1.87111,0.317605,-0.507719,-0.157236
-0.089855,-2.54626,-1.80293,0.906532,-0.759522,-0.166963
-0.224204,-3.2781,-2.12292,1.19156,-0.790339,-0.266121
-0.701091,-3.25597,-0.361627,1.97281,-1.4281,-0.0636432
-0.624637,-3.93673,-1.22345,1.99949,-1.2145,-0.258949
-0.540901,-3.41978,-2.16754,1.31839,-1.00195,-0.192203
-0.773074,-3.73022,-2.36514,1.42143,-1.09076,-0.177363
-0.859359,-4.36888,-1.35894,2.1837,-1.37111,-0.302883
-1.04594,-4.49288,-1.71353,2.11185,-1.40623,-0.278665
-0.67824,-4.23534,-1.84654,1.91667,-1.20331,-0.389431
-0.710677,-4.25435,-1.84198,1.89869,-1.25213,-0.410811
-1.33957,-4.20395,-1.08439,2.13849,-1.73386,-0.181795
-0.486776,-3.56804,-1.11275,1.83971,-1.1934,-0.392836
-1.0723,-3.94476,-1.64262,1.89665,-1.22021,-0.286647
-1.0015,-3.78454,-2.48113,1.62226,-0.730214,-0.290435
-1.25131,-4.2453,-1.18739,2.43898,-0.955485,-0.349548
-1.12989,-3.69621,-1.81265,1.98836,-0.614117,-0.419149
-1.94287,-3.90193,-1.34778,2.17934,-0.942339,-0.397114
-2.27127,-3.15309,-0.930858,1.87693,-1.0374,-0.1957
-2.76638,-3.08407,-0.182677,1.98287,-1.2336,-0.16003
-2.6188,-2.56415,0.540744,1.84132,-1.16772,-0.16053
-2.19838,-1.97165,0.739019,1.57368,-0.931401,-0.155195
-2.16596,-1.81015,0.944895,1.52905,-0.942508,-0.148376
-1.91661,-1.41102,1.09124,1.34998,-0.868401,-0.125133
-1.69282,-1.39622,1.18405,1.34595,-0.798503,-0.216058
-1.26098,-1.30173,1.25733,1.29418,-0.582111,-0.31309
-1.15833,-1.05675,1.3596,1.18983,-0.530684,-0.268559
-1.04421,-0.748412,1.67163,1.09329,-0.564227,-0.204534
-0.908421,-0.476778,1.73419,0.948339,-0.534761,-0.130025
-0.746891,-0.90622,1.02597,0.944894,-0.248904,-0.345776
-0.432258,-0.71302,1.53092,0.914197,-0.32052,-0.353489
-0.412249,-0.521077,1.43902,0.762171,-0.324299,-0.279986
-0.467029,-0.439757,0.508596,0.510462,-0.00539761,-0.239683
-0.112876,-0.600122,1.7121,0.818115,-0.324894,-0.39991
-0.775731,-0.714066,0.753023,0.607396,-0.353419,-0.319098
-0.135086,-0.314966,1.60339,0.54413,-0.378082,-0.310764
-0.347895,-0.56358,0.50334,0.436005,-0.0663772,-0.372959
0.137072,-0.336115,1.4706,0.514873,-0.195991,-0.364287
-0.0989896,-0.517515,1.52755,0.631212,-0.35094,-0.374438
-0.00635401,-0.526803,0.680186,0.46587,0.0370294,-0.358731
0.0460116,-0.676546,1.50424,0.787648,-0.233798,-0.411085
0.528579,-0.291168,1.08585,0.555167,0.218952,-0.317481
0.184994,-0.439342,0.976597,0.664742,0.0912327,-0.280643
0.448151,-0.332875,1.08385,0.688954,0.209185,-0.275407
0.649307,-0.312011,1.05011,0.74172,0.360767,-0.285773
0.706591,-0.2632,1.14422,0.822159,0.391774,-0.257599
0.937057,-0.112206,0.892977,0.766599,0.641091,-0.243517
1.13692,0.0382945,0.7532,0.722664,0.835773,-0.214744
1.27531,-0.0295952,0.736388,0.78533,0.921395,-0.265352
1.38139,-0.0222683,0.689915,0.801671,1.00373,-0.247289
1.53651,0.0429943,0.65226,0.779771,1.11027,-0.217375
1.46477,-0.024611,0.656696,0.841331,1.08783,-0.201603
1.50905,0.0347836,0.716961,0.847849,1.10796,-0.1613
1.61435,0.0231546,0.714289,0.855265,1.16991,-0.175857
1.66403,0.0738963,0.679844,0.81692,1.21195,-0.160787
1.66988,0.100586,0.629258,0.788717,1.22627,-0.165583
1.60305,0.0366721,0.63955,0.825565,1.16089,-0.196133
1.62772,0.107023,0.587489,0.717887,1.10992,-0.201311
1.72662,0.0647869,0.403981,0.629967,1.19439,-0.262543
1.59233,-0.0511476,0.645125,0.629907,1.02344,-0.297681
1.53466,-0.194427,0.745544,0.715627,0.952691,-0.344859
1.21134,-0.287893,0.7765,0.784468,0.72385,-0.319321
0.909564,-0.27101,0.489032,0.705248,0.581649,-0.260077
0.478256,-0.381904,0.0142769,0.622296,0.480609,-0.216503
-0.129295,-0.600218,0.0968275,0.717836,0.0989582,-0.172253
-0.627462,-0.736023,0.089109,0.782152,-0.177049,-0.122293
-0.660023,-0.733951,0.161893,0.790481,-0.214568,-0.115627
-0.920729,-0.770882,0.112435,0.779567,-0.288793,-0.0710886
-1.27479,-1.03763,0.334279,0.950762,-0.522456,-0.103749
-1.41035,-1.03628,0.433532,0.96286,-0.625199,-0.0731512
-1.53778,-1.05714,0.474132,0.991797,-0.712714,-0.0514067
-1.60499,-1.09399,0.538329,1.02989,-0.778448,-0.0505226
-1.6054,-1.07693,0.5287,1.02288,-0.775961,-0.0396597
-1.69154,-1.12819,0.591408,1.06488,-0.85259,-0.0437555
-1.63261,-1.06832,0.526146,1.02336,-0.791819,-0.0305788
-1.69266,-1.08768,0.602193,1.05326,-0.854023,-0.0236526
-1.72987,-1.0738,0.509313,1.02933,-0.839526,-0.00724807
-1.76135,-1.13425,0.581272,1.07833,-0.885607,-0.0267367
-1.75107,-1.10385,0.577015,1.06769,-0.88327,-0.0152146
-1.7502,-1.09623,0.525935,1.05369,-0.866571,-0.0124719
-1.79896,-1.11365,0.59391,1.08655,-0.92167,-0.00748209
-1.76005,-1.16487,0.556914,1.11028,-0.886579,-0.0398164
-1.78441,-1.13043,0.557001,1.10171,-0.902575,-0.0202821
-1.80963,-1.1724,0.547599,1.12119,-0.915453,-0.0286136
-1.86098,-1.15668,0.533117,1.1141,-0.937361,-0.00998523
-1.87531,-1.15671,0.540048,1.12224,-0.949445,-0.00376292
-1.85065,-1.178,0.466669,1.12132,-0.911928,-0.0200102
-1.90835,-1.17364,0.533771,1.13594,-0.973388,-0.00537334
-1.94615,-1.2258,0.456545,1.14691,-0.968155,-0.0202957
-1.94442,-1.20171,0.462617,1.14068,-0.972895,-0.00850544
-1.88981,-1.17228,0.421309,1.11991,-0.930046,-0.0107799
-1.96752,-1.18353,0.441413,1.13549,-0.981718,0.00139912
-1.97309,-1.17388,0.439964,1.1343,-0.985831,0.00718365
-2.0085,-1.25127,0.408233,1.16805,-0.994417,-0.0142258
-1.95696,-1.23115,0.46582,1.17341,-0.990698,-0.0180946
-2.01226,-1.2387,0.433124,1.17704,-1.00988,-0.00720749
-2.0374,-1.2434,0.388339,1.17209,-1.00717,0.000613111
-2.03045,-1.23197,0.368669,1.16686,-0.99684,0.00507214
-2.02702,-1.21865,0.368959,1.1658,-0.994336,0.00571939
-2.04529,-1.26431,0.391212,1.19671,-1.0187,-0.012028
-2.02075,-1.23849,0.368095,1.17712,-0.999579,-0.00574982
-2.07955,-1.24398,0.371996,1.18829,-1.03496,0.00464369
-2.07816,-1.26914,0.389178,1.21255,-1.04411,-0.0055239
-2.02783,-1.26318,0.31352,1.19225,-0.986529,-0.0147971
-2.09104,-1.31354,0.399434,1.23769,-1.05861,-0.020168
-2.14994,-1.30396,0.407085,1.24303,-1.09417,-0.00103916
-2.10591,-1.24888,0.303331,1.19217,-1.02913,0.0129574
-2.11071,-1.30979,0.339873,1.23989,-1.05116,-0.00994296
-2.14758,-1.27778,0.348727,1.22194,-1.07296,0.0119669
-2.10283,-1.25624,0.291588,1.19666,-1.02579,0.0102944
-2.11609,-1.29796,0.306566,1.22856,-1.03563,-0.004958
-2.1523,-1.30524,0.32722,1.237,-1.06706,-0.00121082
-2.13625,-1.25108,0.303564,1.2117,-1.04973,0.0215844
-2.14191,-1.27905,0.309585,1.22607,-1.05996,0.00948669
-2.17584,-1.3672,0.39021,1.29497,-1.1105,-0.0168824
-2.13409,-1.31621,0.250178,1.24038,-1.03203,-0.00166404
-2.15123,-1.33649,0.288247,1.2592,-1.05828,-0.010699
-2.14134,-1.28633,0.289016,1.23642,-1.05459,0.00903855
-2.16901,-1.31111,0.276842,1.24523,-1.0642,0.00296697
-2.1885,-1.3354,0.339966,1.27517,-1.10343,-0.00391181
-2.1968,-1.29511,0.33193,1.25061,-1.10608,0.0126379
-2.11628,-1.25181,0.287851,1.22405,-1.04708,0.0147462
-2.12744,-1.26679,0.28904,1.23574,-1.05576,0.0117597
-2.10265,-1.28055,0.250301,1.24178,-1.02463,0.00349031
-2.13621,-1.30289,0.255178,1.25648,-1.04441,0.00127932
-2.12969,-1.3111,0.216303,1.25382,-1.0321,-0.000971585
-2.14359,-1.35581,0.25548,1.29067,-1.0547,-0.0180119
