x, y, z, ry, ry, rz, w
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0.308144,-0.365159,0.0822191,0.998851,0.0479223,7.82417e-07,1.6308e-05
0.308144,-0.365159,0.0822191,0.998851,0.0479223,7.82417e-07,1.6308e-05
0.308144,-0.365159,0.0822191,0.998851,0.0479223,7.82417e-07,1.6308e-05
0.308144,-0.365159,0.0822191,0.998851,0.0479223,7.82417e-07,1.6308e-05
0.308144,-0.365159,0.0822191,0.998851,0.0479223,7.82417e-07,1.6308e-05
0.308144,-0.365159,0.0822191,0.998851,0.0479223,7.82417e-07,1.6308e-05
0.308144,-0.365159,0.0822191,0.998851,0.0479223,7.82417e-07,1.6308e-05
0.308144,-0.365159,0.0822191,0.998851,0.0479223,7.82417e-07,1.6308e-05
0.308144,-0.365159,0.0822191,0.998851,0.0479223,7.82417e-07,1.6308e-05
0.308144,-0.365159,0.0822191,0.998851,0.0479223,7.82417e-07,1.6308e-05
0.308144,-0.365159,0.0822191,0.998851,0.0479223,7.82417e-07,1.6308e-05
0.308144,-0.365159,0.0822191,0.998851,0.0479223,7.82417e-07,1.6308e-05
0.308144,-0.365159,0.0822191,0.998851,0.0479223,7.82417e-07,1.6308e-05
0.308144,-0.365159,0.0822191,0.998851,0.0479223,7.82417e-07,1.6308e-05
0.308144,-0.365159,0.0822191,0.998851,0.0479223,7.82417e-07,1.6308e-05
0.308144,-0.365159,0.0822191,0.998851,0.0479223,7.82417e-07,1.6308e-05
0.308144,-0.365159,0.0822191,0.998851,0.0479223,7.82417e-07,1.6308e-05
0.308144,-0.365159,0.0822191,0.998851,0.0479223,7.82417e-07,1.6308e-05
0.308144,-0.365159,0.0822191,0.998851,0.0479223,7.82417e-07,1.6308e-05
0.308144,-0.365159,0.0822191,0.998851,0.0479223,7.82417e-07,1.6308e-05
0.308144,-0.365159,0.0822191,0.998851,0.0479223,7.82417e-07,1.6308e-05
0.308144,-0.365159,0.0822191,0.998851,0.0479223,7.82417e-07,1.6308e-05
0.308144,-0.365159,0.0822191,0.998851,0.0479223,7.82417e-07,1.6308e-05
0.308144,-0.365159,0.0822191,0.998851,0.0479223,7.82417e-07,1.6308e-05
0.308144,-0.365159,0.0822191,0.998851,0.0479223,7.82417e-07,1.6308e-05
0.308144,-0.365159,0.0822191,0.998851,0.0479223,7.82417e-07,1.6308e-05
0.308144,-0.365159,0.0822191,0.998851,0.0479223,7.82417e-07,1.6308e-05
0.308144,-0.365159,0.0822191,0.998851,0.0479223,7.82417e-07,1.6308e-05
0.308144,-0.365159,0.0822191,0.998851,0.0479223,7.82417e-07,1.6308e-05
0.308144,-0.365159,0.0822191,0.998851,0.0479223,7.82417e-07,1.6308e-05
0.308144,-0.365159,0.0822191,0.998851,0.0479223,7.82417e-07,1.6308e-05
0.308144,-0.365159,0.0822191,0.998851,0.0479223,7.82417e-07,1.6308e-05
0.308144,-0.365159,0.0822191,0.998851,0.0479223,7.82417e-07,1.6308e-05
0.308144,-0.365159,0.0822191,0.998851,0.0479223,7.82417e-07,1.6308e-05
0.308144,-0.365159,0.0822191,0.998851,0.0479223,7.82417e-07,1.6308e-05
0.308144,-0.365159,0.0822191,0.998851,0.0479223,7.82417e-07,1.6308e-05
0.308144,-0.365159,0.0822191,0.998851,0.0479223,7.82417e-07,1.6308e-05
0.308144,-0.365159,0.0822191,0.998851,0.0479223,7.82417e-07,1.6308e-05
0.308144,-0.365159,0.0822191,0.998851,0.0479223,7.82417e-07,1.6308e-05
0.308144,-0.365159,0.0822191,0.998851,0.0479223,7.82417e-07,1.6308e-05
0.308144,-0.365159,0.0822191,0.998851,0.0479223,7.82417e-07,1.6308e-05
0.308144,-0.365159,0.0822191,0.998851,0.0479223,7.82417e-07,1.6308e-05
0.308144,-0.365159,0.0822191,0.998851,0.0479223,7.82417e-07,1.6308e-05
0.308144,-0.365159,0.0822191,0.998851,0.0479223,7.82417e-07,1.6308e-05
0.308144,-0.365159,0.0822191,0.998851,0.0479223,7.82417e-07,1.6308e-05
0.308144,-0.365159,0.0822191,0.998851,0.0479223,7.82417e-07,1.6308e-05
0.308144,-0.365159,0.0822191,0.998851,0.0479223,7.82417e-07,1.6308e-05
0.308144,-0.365159,0.0822191,0.998851,0.0479223,7.82417e-07,1.6308e-05
0.308144,-0.365159,0.0822191,0.998851,0.0479223,7.82417e-07,1.6308e-05
0.308144,-0.365159,0.0822191,0.998851,0.0479223,7.82417e-07,1.6308e-05
0.308144,-0.365159,0.0822191,0.998851,0.0479223,7.82417e-07,1.6308e-05
0.308144,-0.365159,0.0822191,0.998851,0.0479223,7.82417e-07,1.6308e-05
0.308144,-0.365159,0.00221906,0.998851,0.0479223,7.82417e-07,1.6308e-05
0.308144,-0.365159,0.00221906,0.998851,0.0479223,7.82417e-07,1.6308e-05
0.308144,-0.365159,0.00221906,0.998851,0.0479223,7.82417e-07,1.6308e-05
0.308144,-0.365159,0.00221906,0.998851,0.0479223,7.82417e-07,1.6308e-05
0.308144,-0.365159,0.00221906,0.998851,0.0479223,7.82417e-07,1.6308e-05
0.308144,-0.365159,0.00221906,0.998851,0.0479223,7.82417e-07,1.6308e-05
