x, y, z, ry, ry, rz, w
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0.162139,0.54835,0.0701163,0.999982,0.00591804,9.66227e-08,1.63265e-05
0.162139,0.54835,0.0701163,0.999982,0.00591804,9.66227e-08,1.63265e-05
0.162139,0.54835,0.0701163,0.999982,0.00591804,9.66227e-08,1.63265e-05
0.162139,0.54835,0.0701163,0.999982,0.00591804,9.66227e-08,1.63265e-05
0.162139,0.54835,0.0701163,0.999982,0.00591804,9.66227e-08,1.63265e-05
0.162139,0.54835,0.0701163,0.999982,0.00591804,9.66227e-08,1.63265e-05
0.162139,0.54835,0.0701163,0.999982,0.00591804,9.66227e-08,1.63265e-05
0.162139,0.54835,0.0701163,0.999982,0.00591804,9.66227e-08,1.63265e-05
0.162139,0.54835,0.0701163,0.999982,0.00591804,9.66227e-08,1.63265e-05
0.162139,0.54835,0.0701163,0.999982,0.00591804,9.66227e-08,1.63265e-05
0.162139,0.54835,0.0701163,0.999982,0.00591804,9.66227e-08,1.63265e-05
0.162139,0.54835,0.0701163,0.999982,0.00591804,9.66227e-08,1.63265e-05
0.162139,0.54835,0.0701163,0.999982,0.00591804,9.66227e-08,1.63265e-05
0.162139,0.54835,0.0701163,0.999982,0.00591804,9.66227e-08,1.63265e-05
0.162139,0.54835,0.0701163,0.999982,0.00591804,9.66227e-08,1.63265e-05
0.162139,0.54835,0.0701163,0.999982,0.00591804,9.66227e-08,1.63265e-05
0.162139,0.54835,0.0701163,0.999982,0.00591804,9.66227e-08,1.63265e-05
0.162139,0.54835,0.0701163,0.999982,0.00591804,9.66227e-08,1.63265e-05
0.162139,0.54835,0.0701163,0.999982,0.00591804,9.66227e-08,1.63265e-05
0.162139,0.54835,0.0701163,0.999982,0.00591804,9.66227e-08,1.63265e-05
0.162139,0.54835,0.0701163,0.999982,0.00591804,9.66227e-08,1.63265e-05
0.162139,0.54835,0.0701163,0.999982,0.00591804,9.66227e-08,1.63265e-05
0.162139,0.54835,0.0701163,0.999982,0.00591804,9.66227e-08,1.63265e-05
0.162139,0.54835,0.0701163,0.999982,0.00591804,9.66227e-08,1.63265e-05
0.162139,0.54835,0.0701163,0.999982,0.00591804,9.66227e-08,1.63265e-05
0.162139,0.54835,0.0701163,0.999982,0.00591804,9.66227e-08,1.63265e-05
0.162139,0.54835,0.0701163,0.999982,0.00591804,9.66227e-08,1.63265e-05
0.162139,0.54835,0.0701163,0.999982,0.00591804,9.66227e-08,1.63265e-05
0.162139,0.54835,0.0701163,0.999982,0.00591804,9.66227e-08,1.63265e-05
0.162139,0.54835,0.0701163,0.999982,0.00591804,9.66227e-08,1.63265e-05
0.162139,0.54835,0.0701163,0.999982,0.00591804,9.66227e-08,1.63265e-05
0.162139,0.54835,0.0701163,0.999982,0.00591804,9.66227e-08,1.63265e-05
0.162139,0.54835,0.0701163,0.999982,0.00591804,9.66227e-08,1.63265e-05
0.162139,0.54835,0.0701163,0.999982,0.00591804,9.66227e-08,1.63265e-05
0.162139,0.54835,0.0701163,0.999982,0.00591804,9.66227e-08,1.63265e-05
0.162139,0.54835,0.0701163,0.999982,0.00591804,9.66227e-08,1.63265e-05
0.162139,0.54835,0.0701163,0.999982,0.00591804,9.66227e-08,1.63265e-05
0.162139,0.54835,0.0701163,0.999982,0.00591804,9.66227e-08,1.63265e-05
0.162139,0.54835,0.0701163,0.999982,0.00591804,9.66227e-08,1.63265e-05
0.162139,0.54835,0.0701163,0.999982,0.00591804,9.66227e-08,1.63265e-05
0.162139,0.54835,0.0701163,0.999982,0.00591804,9.66227e-08,1.63265e-05
0.162139,0.54835,0.0701163,0.999982,0.00591804,9.66227e-08,1.63265e-05
0.162139,0.54835,0.0701163,0.999982,0.00591804,9.66227e-08,1.63265e-05
