Fx, Fy, Fz, Mx, My, Mz
7.24555,-20.6178,1.89797,13.3411,2.93823,-9.67231
-0.317217,-20.1949,1.99898,13.0367,-2.16696,-9.72019
-7.06173,-18.9324,2.14985,12.2018,-6.60134,-9.3825
-13.9098,-16.5723,2.80071,10.6463,-11.3139,-8.45438
-16.1381,-11.5771,3.50756,7.32611,-12.7002,-6.13527
-16.6554,-4.6977,3.84294,2.7943,-13.0761,-2.59049
-12.9249,2.05988,3.48899,-1.66884,-10.1828,0.939456
-7.21384,8.16795,3.16003,-5.60724,-6.22479,4.17022
-0.0517804,14.1133,2.57465,-9.50452,-1.14714,7.19768
4.42836,18.5781,3.93829,-12.3565,0.821422,9.46526
10.672,21.1374,4.12343,-13.9349,4.65506,10.7145
19.4208,21.0349,3.48235,-13.855,10.9373,10.8149
25.0795,17.3783,2.26673,-11.3718,15.251,9.31569
29.1002,11.4084,1.41091,-7.42381,18.1508,6.66485
28.0693,4.00428,1.63495,-2.52395,17.0497,3.23018
25.0311,-2.76271,0.894233,1.83728,15.3058,-0.159838
18.7221,-7.52312,0.815452,4.87189,11.0358,-2.70861
15.5712,-8.94699,2.03141,5.7216,8.55297,-3.5728
6.86166,-10.1196,3.69134,6.43568,1.87817,-4.33578
-3.12475,-9.83893,5.71241,6.25033,-5.87817,-4.47629
-8.3592,-8.22602,6.62423,5.11802,-9.44994,-4.02033
-11.7857,-5.14508,9.38677,3.06849,-12.3261,-2.77876
-17.4123,-0.914374,10.2236,0.354315,-16.3911,-0.783848
-20.3813,4.41879,9.31769,-3.07208,-18.0247,1.88726
-18.8485,9.12229,8.8093,-6.1537,-16.6515,4.28159
-16.3836,13.3413,8.13428,-8.88584,-14.7487,6.53178
-11.4506,16.2849,6.85119,-10.7362,-11.0819,8.24733
-4.55225,17.8061,4.33563,-11.6824,-5.4825,9.27756
3.61838,17.0117,1.99017,-11.1491,1.14656,9.07841
13.2095,12.8543,0.963984,-8.39486,8.29075,7.16164
17.0719,6.51468,0.129691,-4.14659,11.1076,4.07955
16.6528,0.862253,-0.318659,-0.437779,10.6278,1.27857
14.344,-2.77879,0.449677,1.81918,8.43456,-0.659711
10.0457,-4.53928,2.01456,2.84751,4.75417,-1.69919
6.12832,-5.22311,2.94,3.28877,1.61157,-2.08288
0.718593,-4.93675,4.02103,3.07157,-2.49471,-2.0861
-2.88869,-3.33581,4.93806,2.00297,-5.17927,-1.43486
-5.03412,-1.55928,5.8556,0.837027,-6.79616,-0.62032
-6.96776,0.762743,6.52237,-0.697501,-8.26191,0.470649
-8.05351,2.19601,5.60482,-1.57143,-8.54228,1.18971
-6.89881,2.35163,4.40667,-1.60403,-7.07487,1.31609
-5.40839,1.51592,3.49941,-1.00233,-5.55623,0.975486
-4.07262,0.685446,2.61456,-0.430156,-4.13483,0.593179
-3.29187,0.151047,1.64361,-0.0810036,-3.17052,0.35239
-2.66965,-0.15592,1.10882,0.116965,-2.52496,0.224514
-2.38168,-0.46419,0.574949,0.346968,-2.11209,0.100022
-2.21702,-0.519212,0.442512,0.381535,-1.9408,0.0845096
-2.20259,-0.452857,0.35922,0.328783,-1.90732,0.109535
-2.31667,-0.528392,0.38769,0.39083,-2.0092,0.0823938
-2.23968,-0.500322,0.356358,0.366773,-1.94097,0.0884064
-2.29566,-0.521158,0.347335,0.383445,-1.98363,0.0776425
