x, y, z, ry, ry, rz, w
0.942033,0.521416,0.11562,0.798141,-0.00618674,-0.273269,0.536896
0.942033,0.521416,0.11562,0.798141,-0.00618674,-0.273269,0.536896
0.942079,0.520664,0.116314,0.798266,-0.00800086,-0.274778,0.535914
0.941532,0.519942,0.116604,0.807306,-0.00931872,-0.272632,0.5233
0.936194,0.515891,0.118035,0.806914,-0.00839275,-0.279885,0.52008
0.932782,0.514342,0.118566,0.803566,-0.00585002,-0.284911,0.522564
0.9288,0.51162,0.119153,0.800781,-0.0121726,-0.289678,0.524107
0.927939,0.510879,0.120338,0.801543,-0.0136099,-0.288907,0.523331
0.926288,0.509913,0.122078,0.801013,-0.00479696,-0.297098,0.519701
0.926932,0.511104,0.122046,0.805177,-0.0090534,-0.293099,0.515462
0.92651,0.510983,0.121912,0.804192,-0.00974877,-0.294208,0.516354
0.926097,0.510974,0.121455,0.803582,-0.011043,-0.295423,0.516584
0.924641,0.510731,0.121441,0.797629,-0.00542056,-0.29891,0.523843
0.92467,0.510798,0.121133,0.800492,-0.00485651,-0.297599,0.520216
0.924297,0.510457,0.120885,0.799017,-0.00201498,-0.299,0.521696
0.924239,0.510316,0.120707,0.797901,-0.00104451,-0.297145,0.524459
0.923771,0.509462,0.120761,0.793067,0.00874734,-0.297298,0.531584
0.9231,0.509616,0.120628,0.789422,0.0145804,-0.301178,0.534688
0.922278,0.509485,0.120675,0.800425,0.00243282,-0.297059,0.520644
0.922024,0.509157,0.121034,0.800679,0.00247472,-0.295931,0.520896
1.28596,0.884421,0.0501307,1,0,0,0
1.28102,0.901134,0.0593331,1,0,0,0
1.03614,0.639153,0.105153,0.793998,0.0210924,-0.295926,0.530613
0.918098,0.51329,0.130033,0.784324,0.0300382,-0.297899,0.543314
0.91788,0.513783,0.132316,0.741688,0.0451896,-0.336023,0.578745
0.91793,0.51417,0.132815,0.741688,0.0451896,-0.336023,0.578745
0.919617,0.513082,0.125277,0.760967,0.0310132,-0.348607,0.546297
0.921691,0.512329,0.120528,0.76619,0.0250423,-0.361821,0.530482
0.926794,0.512716,0.114773,0.759242,0.0172639,-0.365245,0.538376
1.18835,0.775826,0.0623189,1,0,0,0
0.931168,0.511695,0.113902,0.803295,-0.0324469,-0.339894,0.487993
0.934878,0.512701,0.111938,0.797987,-0.0330753,-0.332043,0.501867
0.936938,0.514657,0.111055,0.775309,-0.0238478,-0.332645,0.536353
0.939501,0.514163,0.112116,0.77278,-0.0184717,-0.338813,0.536354
0.93863,0.515134,0.110901,0.770436,-0.0158681,-0.342217,0.537646
0.938414,0.515607,0.11108,0.780166,-0.00581355,-0.330411,0.531164
0.933655,0.51714,0.111835,0.770358,0.0275354,-0.345319,0.5353
1.33202,0.909421,0.0170136,1,0,0,0
1.31992,0.910557,0.0220946,1,0,0,0
1.31227,0.908268,0.0260109,1,0,0,0
1.32118,0.898511,0.0214755,1,0,0,0
1.32896,0.89428,0.0208866,1,0,0,0
1.33539,0.890383,0.019849,1,0,0,0
1.33556,0.888605,0.0199864,1,0,0,0
1.33608,0.887524,0.0200723,1,0,0,0
1.33621,0.887391,0.0188779,1,0,0,0
1.33499,0.88738,0.0192449,1,0,0,0
1.3348,0.88726,0.0192934,1,0,0,0
1.3149,0.88536,0.029083,1,0,0,0
1.31111,0.884127,0.0345087,1,0,0,0
1.31316,0.883713,0.0322424,1,0,0,0
1.31489,0.882779,0.0323853,1,0,0,0
1.31262,0.883738,0.0337823,1,0,0,0
1.31373,0.879265,0.0332519,1,0,0,0
1.31864,0.877767,0.0304521,1,0,0,0
1.31357,0.878284,0.0297465,1,0,0,0
1.31622,0.879936,0.0298649,1,0,0,0
1.31704,0.880682,0.0299968,1,0,0,0
1.31992,0.884786,0.0272797,1,0,0,0
1.32162,0.885794,0.0258296,1,0,0,0
1.32661,0.890866,0.0232085,1,0,0,0
1.32689,0.890652,0.0235284,1,0,0,0
1.32781,0.889257,0.0242869,1,0,0,0
1.32655,0.888718,0.0250276,1,0,0,0
1.3241,0.887623,0.0264463,1,0,0,0
1.31469,0.882876,0.0277198,1,0,0,0
1.32542,0.882559,0.0212717,1,0,0,0
1.33036,0.882867,0.0201628,1,0,0,0
1.33751,0.88592,0.0208623,1,0,0,0
1.34031,0.887864,0.0219114,1,0,0,0
1.33977,0.88822,0.024778,1,0,0,0
1.33961,0.888246,0.0252097,1,0,0,0
1.33804,0.887375,0.0262445,1,0,0,0
1.3371,0.885354,0.0279527,1,0,0,0
1.33112,0.882097,0.0295296,1,0,0,0
1.33013,0.88147,0.0300725,1,0,0,0
1.32935,0.880179,0.0297625,1,0,0,0
1.32939,0.880217,0.0297417,1,0,0,0
1.32873,0.878167,0.0319585,1,0,0,0
1.3269,0.876893,0.0352392,1,0,0,0
1.32691,0.874722,0.0361732,1,0,0,0
1.32655,0.87498,0.0364725,1,0,0,0
1.32602,0.874181,0.0360343,1,0,0,0
1.32249,0.872405,0.0388085,1,0,0,0
0.897082,0.496862,0.127475,0.799886,-0.0160889,-0.238932,0.550305
0.896871,0.49734,0.126886,0.808901,-0.0179983,-0.240523,0.536194
0.903002,0.502087,0.125218,0.811162,-0.0214442,-0.248215,0.529099
0.905934,0.504161,0.124338,0.807701,-0.0189181,-0.250278,0.5335
0.907073,0.505976,0.124457,0.805851,-0.014893,-0.253876,0.534724
1.32748,0.89475,0.0296981,1,0,0,0
1.33953,0.904907,0.0151996,1,0,0,0
1.34336,0.90479,0.0124824,1,0,0,0
1.34356,0.902119,0.013298,1,0,0,0
1.34494,0.900404,0.0138873,1,0,0,0
1.34363,0.899255,0.0142459,1,0,0,0
1.34208,0.904617,0.0126435,1,0,0,0
1.04951,0.635472,0.0831856,0.771848,-0.0422297,-0.265117,0.576351
0.909982,0.506167,0.116636,0.77186,-0.0422591,-0.265188,0.576299
0.915284,0.509264,0.115912,0.778044,-0.0405496,-0.263512,0.568827
1.34929,0.905088,0.0122013,1,0,0,0
1.35213,0.903383,0.0152671,1,0,0,0
1.35039,0.901832,0.0156511,1,0,0,0
1.34554,0.892897,0.0246589,1,0,0,0
1.34088,0.886989,0.0299619,1,0,0,0
0.911827,0.505999,0.122841,0.813545,-0.0382696,-0.259995,0.518732
0.909628,0.504262,0.123838,0.80905,-0.0314802,-0.270793,0.520691
0.91267,0.50654,0.123169,0.808865,-0.0303529,-0.272226,0.520297
0.916591,0.512296,0.119271,0.808791,-0.0308422,-0.273098,0.519926
0.91918,0.51575,0.117415,0.810332,-0.032255,-0.272761,0.517612
1.34295,0.902089,0.0192002,1,0,0,0
1.35439,0.920569,0.00822486,1,0,0,0
1.35604,0.921826,0.00655971,1,0,0,0
1.35557,0.92078,0.00610427,1,0,0,0
1.35441,0.919483,0.00642435,1,0,0,0
1.35521,0.919182,0.00448855,1,0,0,0
1.01488,0.642166,0.084042,0.834727,0.0373228,-0.185425,0.517161
0.692058,0.381316,0.171153,0.834727,0.0373228,-0.185425,0.517161
0.795102,0.46757,0.141123,0.834727,0.0373228,-0.185425,0.517161
0.839431,0.508446,0.128583,0.834727,0.0373228,-0.185425,0.517161
0.784708,0.51683,0.118864,0.84585,0.168859,-0.016501,0.505719
0.656187,0.54953,0.0984304,0.745417,0.331398,0.0559511,0.575672
0.530418,0.589437,0.0322237,0.82347,0.364434,0.0552753,0.431312
0.330565,0.467203,0.0476795,0.890331,0.355322,0.113245,0.261213
0.330916,0.467293,0.044466,0.898048,0.351898,0.121356,0.234414
