x, y, z, ry, ry, rz, w
0.867143,0.403557,0.00390848,0.714663,0.0274585,0.0471809,-0.697335
0.867143,0.403557,0.00390848,0.714663,0.0274585,0.0471809,-0.697335
0.86744,0.403114,0.00393903,0.714663,0.0274585,0.0471809,-0.697335
0.867816,0.402978,0.00410854,0.714663,0.0274585,0.0471809,-0.697335
0.86812,0.402028,0.00437218,0.714663,0.0274585,0.0471809,-0.697335
0.868323,0.402273,0.00430314,0.714663,0.0274585,0.0471809,-0.697335
0.872194,0.402079,0.00361504,0.714663,0.0274585,0.0471809,-0.697335
0.872607,0.402033,0.00364892,0.714663,0.0274585,0.0471809,-0.697335
0.872924,0.401956,0.0038427,0.714663,0.0274585,0.0471809,-0.697335
0.873044,0.401981,0.00375648,0.714663,0.0274585,0.0471809,-0.697335
0.873213,0.401995,0.00368976,0.714663,0.0274585,0.0471809,-0.697335
0.873272,0.401951,0.00370629,0.714663,0.0274585,0.0471809,-0.697335
0.87326,0.401952,0.00370757,0.714663,0.0274585,0.0471809,-0.697335
0.873476,0.402017,0.00354327,0.714663,0.0274585,0.0471809,-0.697335
0.873497,0.401945,0.00361172,0.714663,0.0274585,0.0471809,-0.697335
0.87352,0.402007,0.00358426,0.714663,0.0274585,0.0471809,-0.697335
0.873014,0.401841,0.00390635,0.714663,0.0274585,0.0471809,-0.697335
0.872733,0.401783,0.00404914,0.714663,0.0274585,0.0471809,-0.697335
0.872531,0.401739,0.00411671,0.714663,0.0274585,0.0471809,-0.697335
0.868171,0.402668,0.00214859,0.714663,0.0274585,0.0471809,-0.697335
0.86817,0.402671,0.00214294,0.714663,0.0274585,0.0471809,-0.697335
0.864965,0.403789,0.00100449,0.714663,0.0274585,0.0471809,-0.697335
0.863611,0.404383,0.000482689,0.714663,0.0274585,0.0471809,-0.697335
0.863589,0.404394,0.000229715,0.714663,0.0274585,0.0471809,-0.697335
0.859321,0.404893,-0.00109199,0.714663,0.0274585,0.0471809,-0.697335
0.857319,0.405126,-0.00171569,0.714663,0.0274585,0.0471809,-0.697335
0.855184,0.405564,-0.00204865,0.714663,0.0274585,0.0471809,-0.697335
0.854159,0.405774,-0.00220872,0.714663,0.0274585,0.0471809,-0.697335
0.857331,0.406135,-0.00167782,0.714663,0.0274585,0.0471809,-0.697335
0.859381,0.406377,-0.00232042,0.714663,0.0274585,0.0471809,-0.697335
0.860686,0.406804,-0.00187082,0.714663,0.0274585,0.0471809,-0.697335
0.861301,0.407008,-0.00165164,0.714663,0.0274585,0.0471809,-0.697335
0.863096,0.406865,-0.00086859,0.714663,0.0274585,0.0471809,-0.697335
0.863085,0.406857,-0.000867559,0.714663,0.0274585,0.0471809,-0.697335
0.864692,0.406843,-0.00138922,0.714663,0.0274585,0.0471809,-0.697335
0.865645,0.407515,-0.00129896,0.714663,0.0274585,0.0471809,-0.697335
0.867609,0.407673,-0.00100953,0.714663,0.0274585,0.0471809,-0.697335
0.867738,0.407834,-0.00105549,0.714663,0.0274585,0.0471809,-0.697335
0.868666,0.407367,-0.000768512,0.714663,0.0274585,0.0471809,-0.697335
0.869107,0.407301,-0.000901074,0.714663,0.0274585,0.0471809,-0.697335
0.869815,0.406586,1.03028e-05,0.714663,0.0274585,0.0471809,-0.697335
0.869643,0.406215,3.47764e-05,0.714663,0.0274585,0.0471809,-0.697335
0.869527,0.406058,-6.46692e-05,0.714663,0.0274585,0.0471809,-0.697335
0.86871,0.40606,0.000834916,0.714663,0.0274585,0.0471809,-0.697335
0.868277,0.405007,0.00200229,0.714663,0.0274585,0.0471809,-0.697335
0.871453,0.392871,0.00507929,0.714663,0.0274585,0.0471809,-0.697335
0.875897,0.387783,0.00577632,0.714663,0.0274585,0.0471809,-0.697335
0.877711,0.386724,0.00582834,0.714663,0.0274585,0.0471809,-0.697335
0.879524,0.383239,0.00546359,0.714663,0.0274585,0.0471809,-0.697335
0.879391,0.383207,0.00627022,0.714663,0.0274585,0.0471809,-0.697335
0.886975,0.370446,-0.000821907,0.743645,0.044893,0.0454587,-0.665515
1.23895,0.529622,-0.0579849,1,0,0,0
1.40271,0.607095,-0.0848739,1,0,0,0
1.39701,0.605877,-0.0838261,1,0,0,0
1.37785,0.610062,-0.0828543,1,0,0,0
1.35643,0.604161,-0.074533,1,0,0,0
1.34128,0.604676,-0.0717795,1,0,0,0
1.3372,0.610792,-0.0718833,1,0,0,0
1.34188,0.630109,-0.0819822,1,0,0,0
1.34031,0.631431,-0.0818538,1,0,0,0
1.34663,0.630354,-0.0799782,1,0,0,0
1.34642,0.630138,-0.0799216,1,0,0,0
1.34429,0.629654,-0.0799846,1,0,0,0
1.33288,0.650684,-0.0777524,1,0,0,0
1.31647,0.667273,-0.0722383,1,0,0,0
1.31129,0.670195,-0.0701182,1,0,0,0
1.30827,0.668449,-0.0676072,1,0,0,0
1.30707,0.669662,-0.0666439,1,0,0,0
1.30912,0.669812,-0.0682663,1,0,0,0
1.30932,0.669791,-0.0683004,1,0,0,0
1.30984,0.670894,-0.0690825,1,0,0,0
1.31869,0.669399,-0.074237,1,0,0,0
1.32287,0.667698,-0.0751727,1,0,0,0
1.32724,0.665489,-0.0758296,1,0,0,0
1.32831,0.664856,-0.075838,1,0,0,0
1.32701,0.669112,-0.0751591,1,0,0,0
1.32625,0.673517,-0.0752807,1,0,0,0
1.32578,0.675035,-0.0758047,1,0,0,0
1.32401,0.682453,-0.0963911,1,0,0,0
1.25378,0.752735,-0.104995,1,0,0,0
1.20877,0.778376,-0.109569,1,0,0,0
0.939808,0.530686,-0.039215,0.743645,0.0448931,0.0454587,-0.665515
1.05356,0.680711,-0.0835807,1,0,0,0
0.817378,0.416738,-0.00841471,0.743645,0.0448931,0.0454587,-0.665515
0.81789,0.41621,-0.0103998,0.743645,0.0448931,0.0454587,-0.665515
0.819918,0.417734,-0.0108303,0.743645,0.0448931,0.0454587,-0.665515
0.822192,0.419289,-0.0116657,0.743645,0.0448931,0.0454587,-0.665515
0.819038,0.416046,-0.0121076,0.743645,0.0448931,0.0454587,-0.665515
0.818749,0.413349,-0.0123002,0.743645,0.0448931,0.0454587,-0.665515
0.819694,0.413778,-0.0123906,0.743645,0.0448931,0.0454587,-0.665515
0.82582,0.413482,-0.0104504,0.743645,0.0448931,0.0454587,-0.665515
0.826096,0.413299,-0.0100715,0.743645,0.0448931,0.0454587,-0.665515
0.828067,0.413192,-0.0106416,0.743645,0.0448931,0.0454587,-0.665515
0.827429,0.412853,-0.0106058,0.743645,0.0448931,0.0454587,-0.665515
0.828731,0.412654,-0.0109681,0.743645,0.0448931,0.0454587,-0.665515
0.829922,0.412632,-0.0113565,0.743645,0.0448931,0.0454587,-0.665515
0.831467,0.413043,-0.0113764,0.743645,0.0448931,0.0454587,-0.665515
0.831817,0.412998,-0.0113003,0.743645,0.0448931,0.0454587,-0.665515
0.832568,0.413043,-0.0113229,0.743645,0.0448931,0.0454587,-0.665515
0.832512,0.412876,-0.0113886,0.743645,0.0448931,0.0454587,-0.665515
0.832655,0.412866,-0.0112612,0.743645,0.0448931,0.0454587,-0.665515
0.832612,0.412489,-0.0115085,0.743645,0.0448931,0.0454587,-0.665515
0.83563,0.41244,-0.0117341,0.743645,0.0448931,0.0454587,-0.665515
0.83596,0.412655,-0.0118924,0.743645,0.0448931,0.0454587,-0.665515
0.83571,0.412872,-0.0120803,0.743645,0.0448931,0.0454587,-0.665515
0.835122,0.412971,-0.0122456,0.743645,0.0448931,0.0454587,-0.665515
0.834634,0.412832,-0.0121679,0.743645,0.0448931,0.0454587,-0.665515
