nearest_distance
6.92823e-310
6.92823e-310
6.92823e-310
6.92823e-310
6.92823e-310
6.92823e-310
6.92823e-310
6.92823e-310
6.92823e-310
6.92823e-310
6.92823e-310
6.92823e-310
6.92823e-310
6.92823e-310
6.92823e-310
6.92823e-310
6.92823e-310
6.92823e-310
6.92823e-310
6.92823e-310
6.92823e-310
6.92823e-310
6.92823e-310
6.92823e-310
6.92823e-310
6.92823e-310
6.92823e-310
6.92823e-310
6.92823e-310
6.92823e-310
6.92823e-310
6.92823e-310
6.92823e-310
6.92823e-310
6.92823e-310
6.92823e-310
6.92823e-310
6.92823e-310
6.92823e-310
6.92823e-310
6.92823e-310
6.92823e-310
6.92823e-310
6.92823e-310
6.92823e-310
6.92823e-310
6.92823e-310
6.92823e-310
6.92823e-310
6.92823e-310
6.92823e-310
6.92823e-310
6.92823e-310
6.92823e-310
6.92823e-310
6.92823e-310
6.92823e-310
6.92823e-310
6.92823e-310
6.92823e-310
6.92823e-310
6.92823e-310
6.92823e-310
6.92823e-310
6.92823e-310
6.92823e-310
6.92823e-310
6.92823e-310
6.92823e-310
6.92823e-310
6.92823e-310
6.92823e-310
6.92823e-310
6.92823e-310
6.92823e-310
6.92823e-310
6.92823e-310
6.92823e-310
6.92823e-310
6.92823e-310
6.92823e-310
6.92823e-310
6.92823e-310
6.92823e-310
6.92823e-310
6.92823e-310
6.92823e-310
6.92823e-310
6.92823e-310
6.92823e-310
6.92823e-310
6.92823e-310
6.92823e-310
6.92823e-310
6.92823e-310
6.92823e-310
6.92823e-310
6.92823e-310
6.92823e-310
6.92823e-310
6.92823e-310
6.92823e-310
6.92823e-310
6.92823e-310
6.92823e-310
6.92823e-310
6.92823e-310
6.92823e-310
6.92823e-310
6.92823e-310
6.92823e-310
6.92823e-310
6.92823e-310
6.92823e-310
6.92823e-310
6.92823e-310
6.92823e-310
6.92823e-310
6.92823e-310
6.92823e-310
6.92823e-310
6.92823e-310
6.92823e-310
6.92823e-310
6.92823e-310
6.92823e-310
6.92823e-310
6.92823e-310
6.92823e-310
6.92823e-310
6.92823e-310
6.92823e-310
6.92823e-310
6.92823e-310
6.92823e-310
6.92823e-310
6.92823e-310
6.92823e-310
6.92823e-310
6.92823e-310
6.92823e-310
6.92823e-310
6.92823e-310
6.92823e-310
6.92823e-310
6.92823e-310
6.92823e-310
6.92823e-310
6.92823e-310
6.92823e-310
6.92823e-310
6.92823e-310
6.92823e-310
6.92823e-310
6.92823e-310
6.92823e-310
6.92823e-310
6.92823e-310
6.92823e-310
6.92823e-310
6.92823e-310
6.92823e-310
6.92823e-310
6.92823e-310
6.92823e-310
6.92823e-310
6.92823e-310
6.92823e-310
6.92823e-310
6.92823e-310
6.92823e-310
6.92823e-310
6.92823e-310
6.92823e-310
6.92823e-310
6.92823e-310
6.92823e-310
6.92823e-310
6.92823e-310
6.92823e-310
6.92823e-310
6.92823e-310
6.92823e-310
6.92823e-310
6.92823e-310
6.92823e-310
6.92823e-310
6.92823e-310
6.92823e-310
6.92823e-310
6.92823e-310
6.92823e-310
6.92823e-310
6.92823e-310
6.92823e-310
6.92823e-310
6.92823e-310
6.92823e-310
6.92823e-310
6.92823e-310
6.92823e-310
6.92823e-310
6.92823e-310
6.92823e-310
6.92823e-310
6.92823e-310
6.92823e-310
6.92823e-310
6.92823e-310
6.92823e-310
6.92823e-310
6.92823e-310
6.92823e-310
6.92823e-310
6.92823e-310
6.92823e-310
6.92823e-310
6.92823e-310
6.92823e-310
6.92823e-310
6.92823e-310
6.92823e-310
6.92823e-310
6.92823e-310
6.92823e-310
6.92823e-310
6.92823e-310
6.92823e-310
6.92823e-310
6.92823e-310
6.92823e-310
6.92823e-310
6.92823e-310
6.92823e-310
6.92823e-310
6.92823e-310
6.92823e-310
6.92823e-310
6.92823e-310
6.92823e-310
6.92823e-310
6.92823e-310
6.92823e-310
6.92823e-310
6.92823e-310
6.92823e-310
6.92823e-310
6.92823e-310
6.92823e-310
6.92823e-310
6.92823e-310
6.92823e-310
6.92823e-310
6.92823e-310
6.92823e-310
6.92823e-310
6.92823e-310
6.92823e-310
6.92823e-310
6.92823e-310
6.92823e-310
6.92823e-310
6.92823e-310
6.92823e-310
6.92823e-310
6.92823e-310
6.92823e-310
6.92823e-310
6.92823e-310
6.92823e-310
6.92823e-310
6.92823e-310
6.92823e-310
6.92823e-310
6.92823e-310
6.92823e-310
6.92823e-310
6.92823e-310
6.92823e-310
6.92823e-310
6.92823e-310
6.92823e-310
6.92823e-310
6.92823e-310
6.92823e-310
6.92823e-310
6.92823e-310
6.92823e-310
6.92823e-310
6.92823e-310
6.92823e-310
6.92823e-310
6.92823e-310
6.92823e-310
6.92823e-310
6.92823e-310
6.92823e-310
6.92823e-310
6.92823e-310
6.92823e-310
6.92823e-310
6.92823e-310
6.92823e-310
6.92823e-310
6.92823e-310
6.92823e-310
6.92823e-310
6.92823e-310
6.92823e-310
6.92823e-310
6.92823e-310
6.92823e-310
6.92823e-310
6.92823e-310
6.92823e-310
6.92823e-310
6.92823e-310
6.92823e-310
6.92823e-310
6.92823e-310
6.92823e-310
6.92823e-310
6.92823e-310
6.92823e-310
6.92823e-310
6.92823e-310
6.92823e-310
6.92823e-310
6.92823e-310
6.92823e-310
6.92823e-310
6.92823e-310
6.92823e-310
6.92823e-310
6.92823e-310
6.92823e-310
6.92823e-310
6.92823e-310
6.92823e-310
6.92823e-310
6.92823e-310
6.92823e-310
6.92823e-310
6.92823e-310
6.92823e-310
6.92823e-310
6.92823e-310
6.92823e-310
6.92823e-310
6.92823e-310
6.92823e-310
6.92823e-310
6.92823e-310
6.92823e-310
6.92823e-310
6.92823e-310
6.92823e-310
6.92823e-310
6.92823e-310
6.92823e-310
6.92823e-310
6.92823e-310
6.92823e-310
6.92823e-310
6.92823e-310
6.92823e-310
6.92823e-310
6.92823e-310
6.92823e-310
6.92823e-310
6.92823e-310
6.92823e-310
6.92823e-310
6.92823e-310
6.92823e-310
6.92823e-310
6.92823e-310
6.92823e-310
6.92823e-310
6.92823e-310
6.92823e-310
6.92823e-310
6.92823e-310
6.92823e-310
6.92823e-310
6.92823e-310
6.92823e-310
6.92823e-310
6.92823e-310
6.92823e-310
