x, y, z, rx, ry, rz, w
0.397221,-0.141985,0.152546,0.998892,-0.0281829,0.0327571,-0.0186221
0.397221,-0.141987,0.152548,0.998892,-0.0281864,0.0327582,-0.0186222
0.397223,-0.141986,0.152548,0.998892,-0.028182,0.0327581,-0.0186215
0.397224,-0.141991,0.152551,0.998892,-0.0281887,0.0327632,-0.0186211
0.397224,-0.141985,0.152549,0.998892,-0.0281797,0.0327586,-0.0186216
0.397223,-0.141986,0.152547,0.998892,-0.028183,0.0327579,-0.0186217
0.397225,-0.141988,0.15255,0.998892,-0.0281859,0.032762,-0.0186208
0.397225,-0.141987,0.152549,0.998892,-0.0281831,0.0327599,-0.0186214
0.397227,-0.141988,0.152552,0.998892,-0.0281872,0.0327643,-0.0186207
0.397226,-0.141986,0.152551,0.998892,-0.0281813,0.0327614,-0.0186202
0.397228,-0.141988,0.152553,0.998892,-0.0281805,0.0327634,-0.0186198
0.397228,-0.14199,0.152552,0.998892,-0.0281846,0.032764,-0.0186188
0.397231,-0.141986,0.152554,0.998892,-0.0281802,0.032767,-0.0186191
0.397228,-0.141988,0.152551,0.998892,-0.0281824,0.0327625,-0.0186203
0.397233,-0.141988,0.152557,0.998892,-0.0281824,0.0327706,-0.0186181
0.39723,-0.141989,0.152553,0.998892,-0.0281847,0.0327661,-0.0186189
0.39723,-0.141988,0.152553,0.998892,-0.0281844,0.0327644,-0.0186198
0.397233,-0.141986,0.152555,0.998892,-0.028179,0.0327678,-0.018619
0.397234,-0.14199,0.152557,0.998892,-0.0281829,0.0327714,-0.018618
0.397232,-0.141987,0.152554,0.998892,-0.0281764,0.0327663,-0.0186184
0.397232,-0.141989,0.152554,0.998892,-0.0281827,0.0327661,-0.0186187
0.397236,-0.141988,0.152557,0.998892,-0.0281781,0.0327716,-0.0186161
0.397235,-0.141988,0.152555,0.998892,-0.0281801,0.0327676,-0.0186178
0.397234,-0.14199,0.152556,0.998892,-0.028178,0.0327679,-0.0186169
0.397235,-0.14199,0.152556,0.998892,-0.0281809,0.0327687,-0.0186175
0.397234,-0.141996,0.152559,0.998892,-0.0281906,0.0327732,-0.0186169
0.397236,-0.141987,0.152556,0.998892,-0.0281759,0.0327687,-0.0186172
0.397237,-0.141989,0.152557,0.998892,-0.02818,0.0327712,-0.0186178
0.397237,-0.14199,0.152559,0.998892,-0.0281817,0.0327731,-0.0186172
0.397237,-0.141989,0.152559,0.998892,-0.0281821,0.0327724,-0.0186174
0.39724,-0.141985,0.152559,0.998892,-0.0281748,0.0327727,-0.0186168
0.397237,-0.141991,0.152557,0.998892,-0.028179,0.0327713,-0.0186162
0.39724,-0.141988,0.152561,0.998892,-0.0281782,0.0327757,-0.0186169
0.397238,-0.14199,0.152557,0.998892,-0.0281795,0.0327708,-0.0186166
0.397238,-0.141987,0.152558,0.998892,-0.028176,0.032772,-0.0186161
0.397239,-0.141988,0.152558,0.998892,-0.0281793,0.0327714,-0.0186174
0.39724,-0.14199,0.152559,0.998892,-0.02818,0.0327728,-0.0186168
0.397242,-0.14199,0.152562,0.998892,-0.0281779,0.0327772,-0.0186147
0.39724,-0.141987,0.152559,0.998892,-0.0281764,0.0327726,-0.0186167
0.397241,-0.14199,0.15256,0.998892,-0.0281801,0.0327758,-0.0186156
0.39724,-0.141988,0.15256,0.998892,-0.0281797,0.0327738,-0.018617
0.39724,-0.141989,0.15256,0.998892,-0.0281791,0.0327749,-0.0186171
0.397241,-0.141987,0.15256,0.998892,-0.0281758,0.0327737,-0.0186159
0.397241,-0.141988,0.152559,0.998892,-0.0281768,0.0327725,-0.0186158
0.397242,-0.141988,0.15256,0.998892,-0.0281768,0.0327738,-0.0186153
0.397243,-0.141988,0.152562,0.998892,-0.0281772,0.0327764,-0.0186151
0.397243,-0.141986,0.152561,0.998892,-0.0281751,0.0327765,-0.0186159
0.397241,-0.141987,0.152559,0.998892,-0.0281759,0.032774,-0.018616
0.397243,-0.141987,0.152562,0.998892,-0.0281769,0.0327768,-0.0186153
0.397242,-0.141989,0.15256,0.998892,-0.02818,0.0327737,-0.0186166
0.397243,-0.141987,0.152561,0.998892,-0.0281762,0.0327748,-0.0186153
0.397244,-0.141987,0.152562,0.998892,-0.0281747,0.0327777,-0.0186145
0.397245,-0.141989,0.152563,0.998892,-0.0281775,0.0327778,-0.0186152
